flag,unique_id,id,site_name,state,county,address,city,zip_code,phone_number,testing_status,appointment_required,physician_order_required,screening_required,restrictions_apply,restriction_details,type_of_center,rapid_testing,non_rapid_testing,guidelines,provider_url,antibody_testing,monday,tuesday,wednesday,thursday,friday,saturday,sunday,latitude,longitude,cost_of_test,open_date,close_date,minimum_age
,3526,CMD3,CityMD Urgent Care- Fordham,NY,Bronx,388 E Fordham Rd,Bronx,10458,(718) 489-3553,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/bronx/fordham/055,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.8616,-73.892,,,,
,3527,CMD4,CityMD Urgent Care - Parkchester,NY,Bronx,1470 Metropolitan Ave,Bronx,10462,(718) 571-9270,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","Mon 8:00AM - 3:00PM (Labor Day)
 COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/bronx/parkchester/084,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-05:00PM,08:00AM-05:00PM,40.8369,-73.8605,,,,
,3528,CMD5,CityMD Urgent Care- Pelham Parkway,NY,Bronx,2178 White Plains Rd,Bronx,10462,(718) 489-3555,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/bronx/pelham-parkway/061,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.8557,-73.8673,,,,
,3529,CMD6,CityMD Urgent Care- Riverdale,NY,Bronx,193 W 237th St,Bronx,10463,(718) 303-0479,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/bronx/riverdale/021,Y,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,08:00AM-08:00PM,08:00AM-08:00PM,40.8844,-73.9003,,,,
,3530,CMD7,CityMD Urgent Care- The Hub,NY,Bronx,2902 3rd Ave,Bronx,10455,(718) 571-9276,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/bronx/south-bronx-the-hub/090,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.8169,-73.916,,,,2
,3531,CMD8,CityMD Urgent Care- Southern Boulevard,NY,Bronx,1047 Southern Blvd,Bronx,10459,(646) 346-7920,Testing,N,N,,N,,Urgent Care Clinic,,,,https://www.citymd.com/urgent-care-locations/ny/bronx/southern-boulevard/262,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-04:00PM,09:00AM-04:00PM,40.8242,-73.8922,,,,
,3532,CMD9,CityMD Urgent Care- West Fordham,NY,Bronx,2 W Fordham Rd,Bronx,10468,(646) 647-1255,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/bronx/west-fordham/111,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.8626,-73.9016,,,,
,3533,CMD10,CityMD Urgent Care- Bay Ridge,NY,Kings,8712 4th Ave,Brooklyn,11209,(718) 530-1155,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,5","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/bay-ridge/013,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6218,-74.029,,,,
,3535,CMD12,CityMD Urgent Care- Bensonhurst,NY,Kings,2175 86th St,Brooklyn,11214,(646) 828-6401,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/bensonhurst-86th-street/218,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6023,-73.9939,,,,
,3536,CMD13,CityMD Urgent Care- Bergen Beach,NY,Kings,2183A Ralph Ave,Brooklyn,11234,(718) 571-9225,Testing,N,N,,N,Virtual Line (after physically checking in you will receive text alerts for when it is your turn to take a Covid-19 test),Urgent Care Clinic,"Y,4","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/bergen-beach/087,Y,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,08:00AM-06:00PM,08:00AM-06:00PM,40.6267,-73.9171,,,,
,3537,CMD14,CityMD Urgent Care- Boerum Hill,NY,Kings,457 Atlantic Ave,Brooklyn,11217,(718) 530-1144,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/boerum-hill/009,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6861,-73.9822,,,,
,3538,CMD15,CityMD Urgent Care- Brighton Beach,NY,Kings,704 Brighton Beach Ave,Brooklyn,11235,(718) 571-9291,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/brighton-beach/091,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.5776,-73.9603,,,,
,3539,CMD16,CityMD Urgent Care- Broadway Triangle,NY,Kings,21 Graham Ave,Brooklyn,11206,(718) 571-9280,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/broadway-triangle/273,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7019,-73.9426,,,,
,3540,CMD17,CityMD Urgent Care- Bushwick,NY,Kings,399 Knickerbocker Ave,Brooklyn,11237,(718) 571-9168,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/bushwick/082,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.7002,-73.9204,,,,
,3541,CMD18,CityMD Urgent Care- Cobble Hill,NY,Kings,228-230 Court St,Brooklyn,11201,(718) 280-5362,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/cobble-hill/026,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6863,-73.9942,,,,
,3542,CMD19,CityMD Urgent Care- Crown Heights,NY,Kings,256 Utica Ave,Brooklyn,11213,(718) 571-9355,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/crown-heights/107,Y,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.6699,-73.9314,,,,
,3543,CMD20,CityMD Urgent Care- Flatbush Junction,NY,Kings,2125 Nostrand Ave,Brooklyn,11210,(718) 489-3557,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/flatbush/068,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6335,-73.9475,,,,
,3544,CMD21,CityMD Urgent Care-  Greenpoint,NY,Kings,795 Manhattan Ave,Brooklyn,11222,(718) 489-3549,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/greenpoint/043,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.7276,-73.9533,,,,
,3545,CMD22,CityMD Urgent Care- Midwood,NY,Kings,1305 Kings Hwy,Brooklyn,11229,(718) 280-5172,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/midwood/033,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6083,-73.9598,,,,
,3546,CMD23,CityMD Urgent Care- Park Slope,NY,Kings,420 5th Ave,Brooklyn,11215,(718) 965-2273,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/park-slope/211,Y,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,09:00AM-07:00PM,09:00AM-07:00PM,40.6701,-73.9858,,,,
,3547,CMD24,CityMD Urgent Care- Prospect Heights,NY,Kings,288 Flatbush Ave,Brooklyn,11217,(718) 656-1290,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/brooklyn/prospect-heights/027,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6782,-73.9737,,,,
,3548,CMD25,CityMD Urgent Care- Prospect Park South,NY,Kings,874 Flatbush Ave,Brooklyn,11226,(718) 571-9372,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3",,https://www.citymd.com/urgent-care-locations/ny/brooklyn/prospect-park-south/105,Y,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.6508,-73.959,,,,
,3549,CMD26,CityMD Urgent Care- Sunset Park,NY,Kings,5024 5th Ave,Brooklyn,11220,(718) 571-9251,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3","Mon 8:00AM - 3:00PM (Labor Day)
 Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.",https://www.citymd.com/urgent-care-locations/ny/brooklyn/sunset-park/092,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.6448,-74.0111,,,,
,3550,CMD27,CityMD Urgent Care- Williamsburg,NY,Kings,154 North 7th St,Brooklyn,11249,(718) 414-2013,Testing,N,N,,N,,Urgent Care Clinic,"Y,5","Y,3-5",,,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.718,-73.9583,,,,
,3582,CMD59,CityMD Urgent Care- East 14th,NY,New York,216 E 14th St,New York,10003,(212) 256-1049,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","Monday Labor Day hours are 8AM to 3PM
 Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.",https://www.citymd.com/urgent-care-locations/ny/manhattan/east-14th/022,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7328,-73.9866,,,,
,3583,CMD60,CityMD Urgent Care- East 23rd,NY,New York,212 E 23rd St,New York,10010,(646) 518-0163,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/east-23rd/042,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-05:00PM,08:00AM-05:00PM,40.7384,-73.9824,,,,
,3585,CMD62,CityMD Urgent Care- East 50th,NY,New York,952 2nd Ave,New York,10022,(212) 271-4864,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4,5","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/east-50th/041,Y,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7551,-73.968,,,,
,3586,CMD63,CityMD Urgent Care- East 67th,NY,New York,1150 3rd Ave,New York,10065,(212) 933-0007,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4,7","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/east-67th/005,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-06:00PM,08:00AM-06:00PM,40.7668,-73.9631,,,,
,3588,CMD65,CityMD Urgent Care- East 86th,NY,New York,336 East 86th St,New York,10028,(212) 933-1364,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/east-86th/001,Y,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,09:00AM-07:00PM,09:00AM-07:00PM,40.7771,-73.9505,,,,
,3589,CMD66,CityMD Urgent Care- East 96th,NY,New York,1500 Lexington Ave,New York,10029,(212) 710-1065,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.
 9am-1pm NYE, Virtual Line (after physically checking in you will receive text alerts for when it is your turn to take a Covid-19 test)",https://www.citymd.com/urgent-care-locations/ny/manhattan/east-96th/036,Y,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7864,-73.9508,,,,
,3591,CMD68,CityMD Urgent Care- Fulton,NY,New York,138 Fulton St.,New York,10038,(212) 271-4896,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,5","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/fulton/057,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7103,-74.0083,,,,
,3592,CMD69,CityMD Urgent Care- Delancey,NY,New York,138 Delancey St,New York,10002,(212) 609-2541,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,5","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/delancey/031,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7186,-73.9868,,,,
,3595,CMD72,CityMD Urgent Care- West 104th,NY,New York,2710 Broadway,New York,10025,(212) 658-0676,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/west-104th/025,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7994,-73.9679,,,,
,3596,CMD73,CityMD Urgent Care- West 125th,NY,New York,80 W 125th St,New York,10027,(212) 913-0820,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,5","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/west-125th/032,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.8074,-73.9452,,,,
,3597,CMD74,CityMD Urgent Care- West 146th,NY,New York,3556 Broadway,New York,10031,(212) 271-4364,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,5","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.  ,https://www.citymd.com/urgent-care-locations/ny/manhattan/west-146th/044,Y,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-09:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.8269,-73.9497,,,,
,3598,CMD75,CityMD Urgent Care- West 181st,NY,New York,617-625 W 181st St.,New York,10033,(646) 346-7922,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/west-181st/058,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-07:00PM,09:00AM-07:00PM,40.85,-73.9345,,,,
,3599,CMD76,CityMD Urgent Care- West 23rd,NY,New York,37 W 23rd St,New York,10010,(646) 596-9267,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,2-3","COVID-19 testing is walk-in only, no appointment needed.",https://www.citymd.com/urgent-care-locations/ny/manhattan/west-23rd/004,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.7424,-73.9909,,,,
,3601,CMD78,CityMD Urgent Care- West 42nd,NY,New York,345 W 42nd St,New York,10036,(646) 518-0159,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,7","Y,3-5","COVID-19 testing is walk-in only, no appointment needed.
 Please bring bring your I.d and Insurance",https://www.citymd.com/urgent-care-locations/ny/manhattan/west-42nd/035,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7583,-73.9915,,,,
,3602,CMD79,CityMD Urgent Care- West 57th,NY,New York,315 W 57th St,New York,10019,(212) 315-2330,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/west-57th/003,Y,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,07:00AM-11:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.7674,-73.9838,,,,
,3603,CMD80,CityMD Urgent Care- West 69th,NY,New York,2025 Broadway,New York,10023,(212) 390-8812,Testing,N,N,,N,,Urgent Care Clinic,"Y,5","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/west-69th/029,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-05:00PM,08:00AM-05:00PM,40.7771,-73.9825,,,,
,3604,CMD81,CityMD Urgent Care- West 88th,NY,New York,2398 Broadway,New York,10024,(212) 721-2111,Testing,N,N,In-Person Screening,N,,Urgent Care Clinic,"Y,4","Y,2-3",Call in near closing times/hours to see if location is still testing. Covid-19 testing is on a first come-first serve basis. Testing available for asymptomatic patients. Walk-ins welcome.,https://www.citymd.com/urgent-care-locations/ny/manhattan/west-88th/002,Y,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,09:00AM-09:00PM,09:00AM-09:00PM,40.7893,-73.9753,,,,
